Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000338520600004,10.1007/JHEP06(2014)024,n/a,Generalized causal set d'Alembertians,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000338520600004,"Aslanbeigi, Siavash; Saravani, Mehdi; Sorkin, Rafael D.",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,6,n/a,2014,20,19.962649,14.01,1,1.4276,21.2747,5.541
WOS:000350131200015,10.1136/tobaccocontrol-2013-051234,MEDLINE:24420310,Cigarette packaging and health warnings: the impact of plain packaging and message framing on young smokers,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000350131200015,"Mays, Darren; Niaura, Raymond S.; Evans, W. Douglas; Hammond, David; Luta, George",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",24,E1,E87-E92,2015,20,13.3,6.9,1.5,2.8969,6.1935,4.151
WOS:000343145500026,10.1167/iovs.14-14855,MEDLINE:25028363,In Vitro and In Vivo Evaluation of Novel Ciprofloxacin-Releasing Silicone Hydrogel Contact Lenses,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000343145500026,"Hui, Alex; Willcox, Mark; Jones, Lyndon",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,OPHTHALMOLOGY,55,8,4896-4904,2014,20,14.402692,9.03,1.39,2.2143,11.4892,3.388
WOS:000356567400087,10.1371/journal.pone.0129299,MEDLINE:26083490,Stress-Immune-Growth Interactions: Cortisol Modulates Suppressors of Cytokine Signaling and JAK/STAT Pathway in Rainbow Trout Liver,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000356567400087,"Philip, Anju M.; Vijayan, Mathilakath M.",PLOS ONE,IMMUNOLOGY; MULTIDISCIPLINARY SCIENCES,10,6,n/a,2015,20,8.898507,11.95,2.25,1.6738,15.0615,2.766
WOS:000352260300004,10.1103/PhysRevLett.114.141103,MEDLINE:25910106,Violation of the Strong Huygen's Principle and Timelike Signals from the Early Universe,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000352260300004,"Blasco, Ana; Garay, Luis J.; Martin-Benito, Mercedes; Martin-Martinez, Eduardo",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",114,14,n/a,2015,20,27.67546,9.41,0.72,2.126,11.632,8.839
WOS:000329929100044,10.1002/2013WR013992,n/a,Coupled hydrogeophysical inversion of time-lapse surface GPR data to estimate hydraulic properties of a layered subsurface,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000329929100044,"Busch, Sebastian; Weihermueller, Lutz; Huisman, Johan A.; Steelman, Colby M.; Endres, Anthony L.",WATER RESOURCES RESEARCH,WATER RESOURCES; ENVIRONMENTAL SCIENCES; LIMNOLOGY,49,12,8480-8494,2013,20,21.430948,13.77,0.93,1.4526,18.1851,4.361
WOS:000350558300015,10.5194/amt-8-741-2015,n/a,Detecting physically unrealistic outliers in ACE-FTS atmospheric measurements,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000350558300015,"Sheese, P. E.; Boone, C. D.; Walker, K. A.",ATMOSPHERIC MEASUREMENT TECHNIQUES,METEOROLOGY & ATMOSPHERIC SCIENCES,8,2,741-750,2015,20,11.504451,10.69,1.74,1.8716,13.0951,3.248
WOS:000344455700077,10.3390/s141019354,MEDLINE:25325340,Detection of Surface and Subsurface Cracks in Metallic and Non-Metallic Materials Using a Complementary Split-Ring Resonator,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344455700077,"Albishi, Ali; Ramahi, Omar M.",SENSORS,"CHEMISTRY, ANALYTICAL; INSTRUMENTS & INSTRUMENTATION; ELECTROCHEMISTRY",14,10,19354-19370,2014,20,11.313811,12.92,1.77,1.5481,14.8146,2.475
WOS:000317533200025,10.1016/j.laa.2012.04.033,n/a,Sparse nonnegative matrix underapproximation and its application to hyperspectral image analysis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000317533200025,"Gillis, Nicolas; Plemmons, Robert J.",LINEAR ALGEBRA AND ITS APPLICATIONS,"MATHEMATICS, APPLIED; MATHEMATICS",438,10,3991-4007,2013,20,6.124606,4.77,3.27,4.1893,2.7426,0.972
WOS:000358373500002,10.1002/etc.3002,MEDLINE:25827364,Omics for aquatic ecotoxicology: Control of extraneous variability to enhance the analysis of environmental effects,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358373500002,"Simmons, Denina B. D.; Benskin, Jonathan P.; Cosgrove, John R.; Duncker, Bernard P.; Ekman, Drew R.",ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,ENVIRONMENTAL SCIENCES; TOXICOLOGY,34,8,1693-1704,2015,20,11.166667,23.96,1.79,0.8348,29.0258,3.179
WOS:000363963300009,10.1007/s10452-015-9544-1,n/a,"Exploring, exploiting and evolving diversity of aquatic ecosystem models: a community perspective",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000363963300009,"Janssen, Annette B. G.; Arhonditsis, George B.; Beusen, Arthur; Bolding, Karsten; Bruce, Louise",AQUATIC ECOLOGY,MARINE & FRESHWATER BIOLOGY; LIMNOLOGY; ECOLOGY,49,4,513-548,2015,20,5.27907,8.14,3.79,2.4565,5.5375,1.978
WOS:000335097500004,10.1016/j.ijfatigue.2014.02.012,n/a,An asymmetric elastic-plastic analysis of the load-controlled rotating bending test and its application in the fatigue life estimation of wrought magnesium AZ31B,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000335097500004,"Kalatehmollaei, E.; Mahmoudi-Asl, H.; Jahed, H.",INTERNATIONAL JOURNAL OF FATIGUE,"ENGINEERING, MECHANICAL; MATERIALS SCIENCE, MULTIDISCIPLINARY",64,n/a,33-41,2014,20,12.958175,10.83,1.54,1.846,9.7913,3.132
WOS:000357888500015,10.1093/ntr/ntu246,MEDLINE:25480931,The Use of Cigarette Package Inserts to Supplement Pictorial Health Warnings: An Evaluation of the Canadian Policy,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357888500015,"Thrasher, James F.; Osman, Amira; Abad-Vivero, Erika N.; Hammond, David; Bansal-Travers, Maansi",NICOTINE & TOBACCO RESEARCH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",17,7,870-875,2015,20,19.497238,7.57,1.03,2.6412,6.1935,4.293
WOS:000378047600028,10.1016/j.neuroimage.2016.04.041,MEDLINE:27138209,Inter-site and inter-scanner diffusion MRI data harmonization,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000378047600028,"Mirzaalian, H.; Ning, L.; Savadjiev, P.; Pasternak, O.; Bouix, S.",NEUROIMAGE,"NEUROIMAGING; NEUROSCIENCES; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",135,n/a,311-323,2016,20,12.057497,6.76,1.66,2.9571,4.3594,5.426
WOS:000393673000004,10.1007/JHEP01(2017)103,n/a,Correlation functions of Coulomb branch operators,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000393673000004,"Gerchkovuitz, Efrat; Gomis, Jaume; Ishtiaque, Nafiz; Karasik, Avner; Komargodski, Zohar",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,1,n/a,2017,20,7.024127,4.56,2.85,4.3838,3.2243,5.541
WOS:000325740400002,10.1016/j.concog.2013.04.003,MEDLINE:23685619,Developing the Sense of Agency Rating Scale (SOARS): An empirical measure of agency disruption in hypnosis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000325740400002,"Polito, Vince; Barnier, Amanda J.; Woody, Erik Z.",CONSCIOUSNESS AND COGNITION,"PSYCHOLOGY, EXPERIMENTAL",22,3,684-696,2013,20,13.941176,15.19,1.43,1.3169,23.0859,2.272
WOS:000325549700009,10.1038/srep02936,MEDLINE:24121787,Highly Enhanced Raman Scattering of Graphene using Plasmonic Nano-Structure,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000325549700009,"Khorasaninejad, M.; Raeis-Zadeh, S. M.; Jafarlou, S.; Wesolowski, M. J.; Daley, C. R.",SCIENTIFIC REPORTS,"MULTIDISCIPLINARY SCIENCES; PHYSICS, APPLIED",3,n/a,n/a,2013,20,32.307847,16.75,0.62,1.1939,21.1275,4.122
WOS:000346633900020,10.1037/a0036483,MEDLINE:24841185,"The Relation Between Number of Smoking Friends, and Quit Intentions, Attempts, and Success: Findings From the International Tobacco Control (ITC) Four Country Survey",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000346633900020,"Hitchman, Sara C.; Fong, Geoffrey T.; Zanna, Mark P.; Thrasher, James F.; Laux, Fritz L.",PSYCHOLOGY OF ADDICTIVE BEHAVIORS,"PSYCHOLOGY, MULTIDISCIPLINARY; SUBSTANCE ABUSE",28,4,1144-1152,2014,20,12.191489,9.86,1.64,2.0286,11.1544,2.516
WOS:000322310700001,10.1088/1367-2630/15/7/073048,n/a,Entanglement at a two-dimensional quantum critical point: a T=0 projector quantum Monte Carlo study,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000322310700001,"Inglis, Stephen; Melko, Roger G.",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",15,n/a,n/a,2013,20,18.016393,13.94,1.11,1.4347,18.5007,3.579
WOS:000419993400011,10.1002/2017JE005268,n/a,APXS-derived chemistry of the Bagnold dune sands: Comparisons with Gale Crater soils and the global Martian average,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419993400011,"O'Connell-Cooper, C. D.; Spray, J. G.; Thompson, L. M.; Gellert, R.; Berger, J. A.",JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS,GEOCHEMISTRY & GEOPHYSICS,122,12,2623-2643,2017,20,4.852713,2.96,4.12,6.7472,1.0347,3.544
WOS:000362819600007,10.1002/celc.201500057,n/a,Vanadium Pentoxide Nanorods Anchored to and Wrapped with Graphene Nanosheets for High-Power Asymmetric Supercapacitors,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000362819600007,"Li, GE; Wang, Xiaolei; Hassan, Fathy M.; Li, Matthew; Batmaz, Rasim",CHEMELECTROCHEM,ELECTROCHEMISTRY,2,9,1264-1269,2015,20,14.089744,13.73,1.42,1.4563,22.3532,4.446
WOS:000339423100014,10.1093/mnras/stu920,n/a,Deriving accurate peculiar velocities (even at high redshift),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000339423100014,"Davis, Tamara M.; Scrimgeour, Morag I.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,442,2,1117-1122,2014,20,21.268772,17.24,0.94,1.1598,26.4298,5.194
WOS:000355337800022,10.1093/mnras/stv438,n/a,The JCMT Gould Belt Survey: SCUBA-2 observations of circumstellar discs in L 1495,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000355337800022,"Buckle, J. V.; Drabek-Maunder, E.; Greaves, J.; Richer, J. S.; Matthews, B. C.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,449,3,2472-2488,2015,20,17.739987,13.39,1.13,1.4935,19.7852,5.194
WOS:000357622800018,10.5751/ES-07434-200203,n/a,Dual thinking for scientists,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357622800018,"Scheffer, Marten; Bascompte, Jordi; Bjordam, Tone K.; Carpenter, Stephen R.; Clarke, Laurie B.",ECOLOGY AND SOCIETY,ENVIRONMENTAL STUDIES; ECOLOGY,20,2,n/a,2015,20,10.44898,8.66,1.91,2.31,9.0416,3.256
WOS:000327131700074,10.1088/0004-637X/778/1/74,n/a,WEAK LENSING CALIBRATED M-T SCALING RELATION OF GALAXY GROUPS IN THE COSMOS FIELD,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000327131700074,"Kettula, K.; Finoguenov, A.; Massey, R.; Rhodes, J.; Hoekstra, H.",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,778,1,n/a,2013,20,30.777432,21.01,0.65,0.9519,32.4641,5.551
WOS:000342844100003,10.1063/1.4896612,MEDLINE:25273403,Communication: Molecular-level insights into asymmetric triblock copolymers: Network and phase development,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000342844100003,"Tallury, Syamal S.; Mineart, Kenneth P.; Woloszczuk, Sebastian; Williams, David N.; Thompson, Russell B.",JOURNAL OF CHEMICAL PHYSICS,"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL; CHEMISTRY, PHYSICAL",141,12,n/a,2014,20,11.844492,15.85,1.69,1.2616,17.417,2.843
WOS:000356856600001,10.1007/JHEP04(2015)169,n/a,Kahler potential and ambiguities in 4d N=2 SCFTs,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000356856600001,"Gomis, Jaume; Ishtiaque, Nafiz",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,4,n/a,2015,19,14.810226,11.08,1.28,1.7144,17.4171,5.541
WOS:000347245100015,10.1088/0004-637X/798/1/15,n/a,EVENT HORIZON TELESCOPE EVIDENCE FOR ALIGNMENT OF THE BLACK HOLE IN THE CENTER OF THE MILKY WAY WITH THE INNER STELLAR DISK,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000347245100015,"Psaltis, Dimitrios; Narayan, Ramesh; Fish, Vincent L.; Broderick, Avery E.; Loeb, Abraham",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,798,1,n/a,2015,19,17.991689,13.39,1.06,1.4188,21.3532,5.551
WOS:000344624900032,10.1016/j.physletb.2014.09.042,n/a,Finite field-dependent BRST symmetry for ABJM theory in N=1 superspace,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344624900032,"Faizal, Mir; Upadhyay, Sudhaker; Mandal, Bhabani Prasad",PHYSICS LETTERS B,"PHYSICS, NUCLEAR; PHYSICS, MULTIDISCIPLINARY; PHYSICS, PARTICLES & FIELDS; ASTRONOMY & ASTROPHYSICS",738,n/a,201-205,2014,19,19.164015,12.13,0.99,1.5658,11.3499,4.254
WOS:000362908700003,10.1103/PhysRevLett.115.160505,MEDLINE:26550858,Quantum Hilbert Hotel,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000362908700003,"Potocek, Vaclav; Miatto, Filippo M.; Mirhosseini, Mohammad; Magana-Loaiza, Omar S.; Liapis, Andreas C.",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",115,16,n/a,2015,19,27.67546,9.41,0.69,2.0197,12.3367,8.839
WOS:000345976500040,10.1121/1.4901714,MEDLINE:25480072,Modeling the effects of a posterior glottal opening on vocal fold dynamics with implications for vocal hyperfunction,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000345976500040,"Zanartu, Matias; Galindo, Gabriel E.; Erath, Byron D.; Peterson, Sean D.; Wodicka, George R.",JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA,ACOUSTICS; AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY,136,6,3262-3271,2014,19,7.306065,8.1,2.6,2.3448,8.2265,1.605
WOS:000360862100076,10.1093/mnras/stv1574,n/a,Hot outflows in galaxy clusters,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000360862100076,"Kirkpatrick, C. C.; McNamara, B. R.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,452,4,4361-4376,2015,19,17.739987,13.39,1.07,1.4188,21.3532,5.194
WOS:000329929100040,10.1002/2012WR013442,n/a,An efficient framework for hydrologic model calibration on long data periods,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000329929100040,"Razavi, Saman; Tolson, Bryan A.",WATER RESOURCES RESEARCH,ENVIRONMENTAL SCIENCES; WATER RESOURCES; LIMNOLOGY,49,12,8418-8431,2013,19,21.430948,13.77,0.89,1.38,19.4557,4.361
WOS:000324747900001,10.1038/srep02730,MEDLINE:24060937,An impedance-based integrated biosensor for suspended DNA characterization,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000324747900001,"Ma, Hanbin; Wallbank, Richard W. R.; Chaji, Reza; Li, Jiahao; Suzuki, Yuji",SCIENTIFIC REPORTS,MULTIDISCIPLINARY SCIENCES,3,n/a,n/a,2013,19,32.307847,20.93,0.59,0.9077,23.3277,4.122
WOS:000326617300010,10.1167/iovs.13-13166,MEDLINE:24058131,The TFOS International Workshop on Contact Lens Discomfort: Report of the Management and Therapy Subcommittee,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000326617300010,"Papas, Eric B.; Ciolino, Joseph B.; Jacobs, Deborah; Miller, William S.; Pult, Heiko",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,OPHTHALMOLOGY,54,11,183-203,2013,19,18.940144,11.15,1,1.7038,17.1284,3.388
WOS:000319339600032,10.1364/OE.21.011943,MEDLINE:23736416,Phase-stable source of polarization-entangled photons in a linear double-pass configuration,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000319339600032,"Steinlechner, Fabian; Ramelow, Sven; Jofre, Marc; Gilaberte, Marta; Jennewein, Thomas",OPTICS EXPRESS,OPTICS,21,10,11943-11951,2013,19,19.040158,11.64,1,1.6329,17.0725,3.356
WOS:000397861700037,10.1016/j.physletb.2017.01.054,n/a,GUP parameter from quantum corrections to the Newtonian potential,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000397861700037,"Scardigli, Fabio; Lambiase, Gaetano; Vagenas, Elias C.",PHYSICS LETTERS B,"ASTRONOMY & ASTROPHYSICS; PHYSICS, NUCLEAR; PHYSICS, PARTICLES & FIELDS",767,n/a,242-246,2017,19,6.283964,3.84,3.02,4.9429,1.1705,4.254
WOS:000395088600001,10.1002/2016GB005498,n/a,Two centuries of nitrogen dynamics: Legacy sources and sinks in the Mississippi and Susquehanna River Basins,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000395088600001,"Van Meter, K. J.; Basu, N. B.; van Cappellen, P.",GLOBAL BIOGEOCHEMICAL CYCLES,"METEOROLOGY & ATMOSPHERIC SCIENCES; GEOSCIENCES, MULTIDISCIPLINARY; ENVIRONMENTAL SCIENCES",31,1,23-Feb,2017,19,4.686869,3.41,4.05,5.5733,1.1464,4.457
WOS:000346369800006,10.1103/PhysRevA.90.063610,n/a,Bloch oscillations of bosonic lattice polarons,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000346369800006,"Grusdt, F.; Shashi, A.; Abanin, D.; Demler, E.",PHYSICAL REVIEW A,"OPTICS; PHYSICS, ATOMIC, MOLECULAR & CHEMICAL",90,6,n/a,2014,19,11.807143,11.09,1.61,1.7139,13.3495,2.909
WOS:000351777200005,10.15252/msb.20145949,MEDLINE:26146675,Growth-dependent bacterial susceptibility to ribosome-targeting antibiotics,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000351777200005,"Greulich, Philip; Scott, Matthew; Evans, Martin R.; Allen, Rosalind J.",MOLECULAR SYSTEMS BIOLOGY,BIOCHEMISTRY & MOLECULAR BIOLOGY,11,3,n/a,2015,19,23.8,12.26,0.8,1.5503,16.0684,8.5
WOS:000313370600001,10.1088/1367-2630/15/1/015004,n/a,Entanglement in gapless resonating-valence-bond states,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000313370600001,"Stephan, Jean-Marie; Ju, Hyejin; Fendley, Paul; Melko, Roger G.",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",15,n/a,n/a,2013,19,18.016393,13.94,1.05,1.3629,19.4312,3.579
WOS:000363651600067,10.1093/mnras/stv1833,n/a,The JCMT Plane Survey: early results from the l=30 degrees field,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000363651600067,"Moore, T. J. T.; Plume, R.; Thompson, M. A.; Parsons, H.; Urquhart, J. S.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,453,4,4264-4277,2015,19,17.739987,13.39,1.07,1.4188,21.3532,5.194
WOS:000341354800008,10.1371/journal.pone.0101756,MEDLINE:25058488,Large Carbon Dioxide Fluxes from Headwater Boreal and Sub-Boreal Streams,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000341354800008,"Venkiteswaran, Jason J.; Schiff, Sherry L.; Wallin, Marcus B.",PLOS ONE,"MULTIDISCIPLINARY SCIENCES; GEOSCIENCES, MULTIDISCIPLINARY",9,7,n/a,2014,19,13.277149,11.95,1.43,1.5902,17.7688,2.766
WOS:000396559600018,10.7150/thno.17736,MEDLINE:28382172,Theranostic DNAzymes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000396559600018,"Zhou, Wenhu; Ding, Jinsong; Liu, Juewen",THERANOSTICS,"MEDICINE, RESEARCH & EXPERIMENTAL",7,4,1010-1025,2017,19,7.321981,2.55,2.59,7.4617,1.5098,8.537
