Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000437740300011,10.1103/PhysRevD.98.016003,n/a,Gauge-Yukawa theories: Beta functions at large N-f,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000437740300011,"Antipin, Oleg; Dondi, Nicola Andrea; Sannino, Francesco; Thomsen, Anders Eller; Wang, Zhi-wei",PHYSICAL REVIEW D,"PHYSICS, PARTICLES & FIELDS; ASTRONOMY & ASTROPHYSICS",98,1,n/a,2018,7,2.393201,2.08,2.92,3.3695,7.4804,4.394
WOS:000424724900026,10.1016/j.socscimed.2017.10.003,MEDLINE:29096946,"Path analysis of warning label effects on negative emotions and quit attempts: A longitudinal study of smokers in Australia, Canada, Mexico, and the US",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424724900026,"Cho, Yoo Jin; Thrasher, James F.; Yong, Hua-Hie; Szklo, Andre Salem; O'Connor, Richard J.",SOCIAL SCIENCE & MEDICINE,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SOCIAL SCIENCES, BIOMEDICAL",197,n/a,226-234,2018,7,1.151188,0.78,6.08,9.0279,1.1848,3.007
WOS:000428712500008,10.1021/acs.biochem.7b01299,MEDLINE:29485857,Structural and Kinetic Studies of the Potent Inhibition of Metallo-beta-lactamases by 6-Phosphonomethylpyridine-2-carboxylates,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428712500008,"Hinchliffe, Philip; Tanner, Carol A.; Krismanich, Anthony P.; Labbe, Genevieve; Goodfellow, Valerie J.",BIOCHEMISTRY,BIOCHEMISTRY & MOLECULAR BIOLOGY,57,12,1880-1892,2018,7,1.280627,1.5,5.47,4.682,3.9419,2.997
WOS:000432547200001,10.1038/s41534-018-0071-5,n/a,Improved techniques for preparing eigenstates of fermionic Hamiltonians,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000432547200001,"Berry, Dominic W.; Kieferova, Maria; Scherer, Artur; Sanders, Yuval R.; Low, Guang Hao",NPJ QUANTUM INFORMATION,"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL; QUANTUM SCIENCE & TECHNOLOGY; PHYSICS, APPLIED; PHYSICS, CONDENSED MATTER",4,n/a,n/a,2018,7,2.301587,1.51,3.04,4.6277,2.9694,9.206
WOS:000435585200020,10.1073/pnas.1801302115,MEDLINE:29871947,Comprehensive skin microbiome analysis reveals the uniqueness of human skin and evidence for phylosymbiosis within the class Mammalia,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435585200020,"Ross, Ashley A.; Mueller, Kirsten M.; Weese, J. Scott; Neufeld, Josh D.",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,MICROBIOLOGY,115,25,E5786-E5795,2018,7,2.920135,1.19,2.4,5.8851,2.5831,9.504
WOS:000434264500005,10.3847/1538-4357/aac025,n/a,A Holistic Perspective on the Dynamics of G035.39-00.33: The Interplay between Gas and Magnetic Fields,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000434264500005,"Liu, Tie; Li, Pak Shing; Juvela, Mika; Kim, Kee-Tae; Evans, Neal J., II",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,859,2,n/a,2018,6,2.107107,2.15,2.85,2.7921,9.6501,5.551
WOS:000432187800046,10.1016/j.physletb.2018.03.015,n/a,"Modified gravity (MOG), the speed of gravitational radiation and the event GW170817/GRB170817A",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000432187800046,"Green, M. A.; Moffat, J. W.; Toth, V. T.",PHYSICS LETTERS B,"PHYSICS, NUCLEAR; PHYSICS, PARTICLES & FIELDS; ASTRONOMY & ASTROPHYSICS",780,n/a,300-302,2018,6,3.164937,1.71,1.9,3.5054,4.9057,4.254
WOS:000427006300049,10.1128/mBio.02345-17,MEDLINE:29382738,"Metagenomes Reveal Global Distribution of Bacterial Steroid Catabolism in Natural, Engineered, and Host Environments",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000427006300049,"Holert, Johannes; Cardenas, Erick; Bergstrand, Lee H.; Zaikova, Elena; Hahn, Aria S.",MBIO,MICROBIOLOGY,9,1,n/a,2018,6,1.890909,1.19,3.17,5.0444,3.6493,6.689
WOS:000427115700001,10.1103/PhysRevLett.120.113201,MEDLINE:29601748,Three Phase-Grating Moire Neutron Interferometer for Large Interferometer Area Applications,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000427115700001,"Sarenac, D.; Pushin, D. A.; Huber, M. G.; Hussey, D. S.; Miao, H.",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",120,11,n/a,2018,6,3.520518,1.46,1.7,4.1032,6.0442,8.839
WOS:000433107100002,10.1016/j.cosust.2017.11.002,n/a,Political feasibility of 1.5 degrees C societal transformations: the role of social justice,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000433107100002,"Patterson, James J.; Thaler, Thomas; Hoffmann, Matthew; Hughes, Sara; Oels, Angela",CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY,ENVIRONMENTAL SCIENCES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,31,n/a,9-Jan,2018,6,1.862745,3.64,3.22,1.649,17.2402,4.186
WOS:000434171000002,10.1111/rec.12691,n/a,On principles and standards in ecological restoration,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000434171000002,"Higgs, Eric; Harris, Jim; Murphy, Stephen; Bowers, Keith; Hobbs, Richard",RESTORATION ECOLOGY,ECOLOGY,26,3,399-403,2018,6,0.973856,1.14,6.16,5.2807,3.675,2.544
WOS:000425602100003,10.5194/hess-22-1299-2018,n/a,Combining satellite data and appropriate objective functions for improved spatial pattern performance of a distributed hydrologic model,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425602100003,"Demirel, Mehmet C.; Mai, Juliane; Mendiguren, Gorka; Koch, Julian; Samaniego, Luis",HYDROLOGY AND EARTH SYSTEM SCIENCES,"WATER RESOURCES; GEOSCIENCES, MULTIDISCIPLINARY",22,2,1299-1315,2018,6,1.345304,1,4.46,5.9983,2.6596,4.256
WOS:000426158000006,10.1002/etc.4013,MEDLINE:29068498,Use of prospective and retrospective risk assessment methods that simplify chemical mixtures associated with treated domestic wastewater discharges,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000426158000006,"Diamond, Jerome; Altenburger, Rolf; Coors, Anja; Dyer, Scott D.; Focazio, Michael",ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,TOXICOLOGY; ENVIRONMENTAL SCIENCES,37,3,690-702,2018,6,1.279245,1.25,4.69,4.8081,2.7168,3.179
WOS:000426357800007,10.1007/JHEP02(2018)142,n/a,On thermalization in the SYK and supersymmetric SYK models,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000426357800007,"Hunter-Jones, Nicholas; Liu, Junyu; Zhou, Yehao",JOURNAL OF HIGH ENERGY PHYSICS,"PHYSICS, PARTICLES & FIELDS",n/a,2,n/a,2018,6,3.002806,2.01,2,2.9842,9.4514,5.541
WOS:000423777300068,10.1098/rsos.171511,MEDLINE:29410855,Modelling science trustworthiness under publish or perish pressure,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000423777300068,"Grimes, David Robert; Bauch, Chris T.; Ioannidis, John P. A.",ROYAL SOCIETY OPEN SCIENCE,MULTIDISCIPLINARY SCIENCES,5,1,n/a,2018,6,0.622834,1.26,9.63,4.7537,4.659,2.504
WOS:000430822000001,10.1103/PhysRevLett.120.170601,MEDLINE:29756824,Single-Atom Heat Machines Enabled by Energy Quantization,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000430822000001,"Gelbwaser-Klimovsky, David; Bylinskii, Alexei; Gangloff, Dorian; Islam, Rajibul; Aspuru-Guzik, Alan",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",120,17,n/a,2018,6,3.520518,1.46,1.7,4.1032,6.0442,8.839
WOS:000428240500003,10.1103/PhysRevC.97.034619,n/a,Microscopic optical potentials derived from ab initio translationally invariant nonlocal one-body densities,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428240500003,"Gennari, Michael; Vorabbi, Matteo; Calci, Angelo; Navratil, Petr",PHYSICAL REVIEW C,"PHYSICS, NUCLEAR",97,3,n/a,2018,6,1.347783,1.27,4.45,4.7399,4.9057,3.304
WOS:000428280100097,10.3390/rs10030451,n/a,Object-Based Features for House Detection from RGB High-Resolution Images,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000428280100097,"Chen, Renxi; Li, Xinhui; Li, Jonathan",REMOTE SENSING,REMOTE SENSING,10,3,n/a,2018,6,1.312594,1.33,4.57,4.5187,4.6353,3.406
WOS:000451242900001,10.1123/jpah.2018-0472,MEDLINE:30475137,Global Matrix 3.0 Physical Activity Report Card Grades for Children and Youth: Results and Analysis From 49 Countries,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000451242900001,"Aubert, Salome; Barnes, Joel D.; Abdeta, Chalchisa; Nader, Patrick Abi; Adeniyi, Ade F.",JOURNAL OF PHYSICAL ACTIVITY & HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",15,n/a,S251-S273,2018,6,0.792683,0.74,7.57,8.1629,1.6702,1.723
WOS:000425754300001,10.3389/fpls.2018.00114,MEDLINE:29520283,Ethylene and 1-Aminocyclopropane-1-carboxylate (ACC) in Plant-Bacterial Interactions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425754300001,"Nascimento, Francisco X.; Rossi, Marcio J.; Glick, Bernard R.",FRONTIERS IN PLANT SCIENCE,PLANT SCIENCES,9,n/a,n/a,2018,6,1.49004,2.5,4.03,2.3968,13.2597,3.677
WOS:000435610300078,10.3390/en11051100,n/a,Investigation of Airflow Patterns in a New Design of Wind Tower with a Wetted Surface,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435610300078,"Soltani, Madjid; Dehghani-Sanij, Alireza; Sayadnia, Ahmad; Kashkooli, Farshad M.; Gharali, Kobra",ENERGIES,ENERGY & FUELS,11,5,n/a,2018,5,1.102893,2.09,4.53,2.3944,12.969,2.676
WOS:000424078700006,10.1109/ACCESS.2017.2754419,n/a,A Survey on Content Placement Algorithms for Cloud-Based Content Delivery Networks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424078700006,"Salahuddin, Mohammad A.; Sahoo, Jagruti; Glitho, Roch; Elbiaze, Halima; Ajib, Wessam",IEEE ACCESS,"COMPUTER SCIENCE, INFORMATION SYSTEMS; TELECOMMUNICATIONS; ENGINEERING, ELECTRICAL & ELECTRONIC",6,n/a,91-114,2018,5,1.002943,1.06,4.99,4.7108,4.4262,3.557
WOS:000436552700168,10.3390/en11061490,n/a,Comparative Analysis of Lithium-Ion Battery Resistance Estimation Techniques for Battery Management Systems,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436552700168,"Mathew, Manoj; Janhunen, Stefan; Rashid, Mahir; Long, Frank; Fowler, Michael",ENERGIES,ENERGY & FUELS,11,6,n/a,2018,5,1.102893,2.09,4.53,2.3944,12.969,2.676
WOS:000422624800003,10.1111/mafi.12140,n/a,ASYMPTOTIC EQUIVALENCE OF RISK MEASURES UNDER DEPENDENCE UNCERTAINTY,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000422624800003,"Cai, Jun; Liu, Haiyan; Wang, Ruodu",MATHEMATICAL FINANCE,"BUSINESS, FINANCE; SOCIAL SCIENCES, MATHEMATICAL METHODS; ECONOMICS; MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",28,1,29-49,2018,5,0.810811,0.5,6.17,10.0678,0.9784,2.714
WOS:000419708200019,10.1016/j.eururo.2017.02.025,MEDLINE:28284738,Procedure-specific Risks of Thrombosis and Bleeding in Urological Non-cancer Surgery: Systematic Review and Meta-analysis,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419708200019,"Tikkinen, Kari A. O.; Craigie, Samantha; Agarwal, Arnav; Siemieniuk, Reed A. C.; Cartwright, Rufus",EUROPEAN UROLOGY,UROLOGY & NEPHROLOGY,73,2,236-241,2018,5,7.066667,1.44,0.71,3.4784,7.309,17.581
WOS:000443175500034,10.1126/sciadv.aar6327,MEDLINE:29922714,Experimental benchmarking of quantum control in zero-field nuclear magnetic resonance,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000443175500034,"Jiang, Min; Wu, Teng; Blanchard, John W.; Feng, Guanru; Peng, Xinhua",SCIENCE ADVANCES,"PHYSICS, MULTIDISCIPLINARY",4,6,n/a,2018,5,3.436508,1.46,1.45,3.4194,8.0398,11.511
WOS:000417508900011,10.1002/cjce.23042,n/a,Applications of nanotechnology in oil and gas industry: Progress and perspective,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000417508900011,"Peng, Baoliang; Tang, Juntao; Luo, Jianhui; Wang, Pingmei; Ding, Bin",CANADIAN JOURNAL OF CHEMICAL ENGINEERING,"ENGINEERING, CHEMICAL",96,1,91-100,2018,5,0.895911,1.9,5.58,2.6351,11.4302,1.265
WOS:000446987300006,10.1093/mnrasl/sly084,n/a,Revealing the velocity structure of the filamentary nebula in NGC 1275 in its entirety,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000446987300006,"Gendron-Marsolais, M.; Hlavacek-Larrondo, J.; Martin, T. B.; Drissen, L.; Mcdonald, M.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,479,1,L28-L33,2018,5,2.555325,2.15,1.96,2.3268,13.1441,5.194
WOS:000424345100001,10.1002/eet.1781,n/a,"An Approach to Assess Learning Conditions, Effects and Outcomes in Environmental Governance",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424345100001,"Armitage, Derek; Dzyundzyak, Angela; Baird, Julia; Bodin, Orjan; Plummer, Ryan",ENVIRONMENTAL POLICY AND GOVERNANCE,ENVIRONMENTAL STUDIES,28,1,14-Mar,2018,5,1.323529,0.99,3.78,5.0436,4.3464,1.268
WOS:000445177300004,10.1103/PhysRevLett.121.121602,MEDLINE:30296121,Complexity Growth Rate in Lovelock Gravity,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000445177300004,"Cano, Pablo A.; Hennigar, Robie A.; Marrochio, Hugo",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",121,12,n/a,2018,5,3.520518,1.46,1.42,3.4194,8.0398,8.839
WOS:000425493900004,10.1017/jfm.2018.91,n/a,On the origin of spanwise vortex deformations in laminar separation bubbles,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425493900004,"Michelis, Theodoros; Yarusevych, Serhiy; Kotsonis, Marios",JOURNAL OF FLUID MECHANICS,"PHYSICS, FLUIDS & PLASMAS; MECHANICS",841,n/a,81-108,2018,5,1.141557,1.08,4.38,4.6142,3.5532,2.893
WOS:000454179400003,10.1103/PhysRevLett.121.251802,MEDLINE:30608854,First Search for Short-Baseline Neutrino Oscillations at HFIR with PROSPECT,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000454179400003,"Ashenfelter, J.; Balantekin, A. B.; Baldenegro, C.; Band, H. R.; Bass, C. D.",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",121,25,n/a,2018,5,3.520518,1.46,1.42,3.4194,8.0398,8.839
WOS:000424339500094,10.1093/mnras/stx2812,n/a,The most massive black holes on the Fundamental Plane of black hole accretion,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424339500094,"Mezcua, M.; Hlavacek-Larrondo, J.; Lucey, J. R.; Hogan, M. T.; Edge, A. C.",MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,ASTRONOMY & ASTROPHYSICS,474,1,1342-1360,2018,5,2.555325,2.15,1.96,2.3268,13.1441,5.194
WOS:000424652000009,10.1039/c7tc05145j,n/a,"A new n-type polymer based on N,N '-dialkoxynaphthalenediimide (NDIO) for organic thin-film transistors and all-polymer solar cells",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424652000009,"He, Yinghui; Li, XU; Liu, Haitao; Meng, Han; Wang, Guan Ying",JOURNAL OF MATERIALS CHEMISTRY C,"PHYSICS, APPLIED; MATERIALS SCIENCE, MULTIDISCIPLINARY",6,6,1349-1352,2018,5,2.447871,1.75,2.04,2.8522,9.5495,5.976
WOS:000419157800001,10.1186/s40168-017-0383-2,MEDLINE:29291746,Aerobic proteobacterial methylotrophs in Movile Cave: genomic and metagenomic analyses,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000419157800001,"Kumaresan, Deepak; Stephenson, Jason; Doxey, Andrew C.; Bandukwala, Hina; Brooks, Elliot",MICROBIOME,MICROBIOLOGY,6,n/a,n/a,2018,5,2.552885,1.19,1.96,4.2037,5.4176,9.133
WOS:000460781500001,10.1103/PhysRevLett.120.078003,MEDLINE:29542977,Crystal-to-Crystal Transition of Ultrasoft Colloids under Shear,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000460781500001,"Ruiz-Franco, J.; Marakis, J.; Gnan, N.; Kohlbrecher, J.; Gauthier, M.",PHYSICAL REVIEW LETTERS,"PHYSICS, MULTIDISCIPLINARY",120,7,n/a,2018,5,3.520518,1.46,1.42,3.4194,8.0398,8.839
WOS:000436041700001,10.1103/PhysRevX.8.021074,n/a,Classification of (3+1)D Bosonic Topological Orders: The Case When Pointlike Excitations Are All Bosons,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436041700001,"Lan, Tian; Kong, Liang; Wen, Xiao-Gang",PHYSICAL REVIEW X,"PHYSICS, MULTIDISCIPLINARY",8,2,n/a,2018,5,4.644928,1.46,1.08,3.4194,8.0398,14.385
WOS:000424058300001,10.1103/PhysRevX.8.011015,n/a,Contextual Advantage for State Discrimination,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424058300001,"Schmid, David; Spekkens, Robert W.",PHYSICAL REVIEW X,"PHYSICS, MULTIDISCIPLINARY",8,1,n/a,2018,5,4.644928,1.46,1.08,3.4194,8.0398,14.385
WOS:000435437100001,10.1051/0004-6361/201732407,n/a,A Virgo Environmental Survey Tracing Ionised Gas Emission (VESTIGE),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000435437100001,"Boselli, A.; Fossati, M.; Ferrarese, L.; Boissier, S.; Consolandi, G.",ASTRONOMY & ASTROPHYSICS,ASTRONOMY & ASTROPHYSICS,614,n/a,n/a,2018,5,2.511567,2.15,1.99,2.3268,13.1441,5.565
WOS:000425409700003,10.1002/2017MS001052,n/a,"Full Coupling Between the Atmosphere, Surface, and Subsurface for Integrated Hydrologic Simulation",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425409700003,"Davison, Jason Hamilton; Hwang, Hyoun-Tae; Sudicky, Edward A.; Mallia, Derek V.; Lin, John C.",JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS,METEOROLOGY & ATMOSPHERIC SCIENCES,10,1,43-53,2018,4,1.275,1.24,3.14,3.2173,9.5261,3.97
WOS:000430087400006,10.1016/j.gsf.2017.07.008,n/a,"Corundum formation by metasomatic reactions in Archean metapelite, SW Greenland: Exploration vectors for ruby deposits within high-grade greenstone belts",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000430087400006,"Yakymchuk, Chris; Szilas, Kristoffer",GEOSCIENCE FRONTIERS,"GEOSCIENCES, MULTIDISCIPLINARY",9,3,727-749,2018,4,2.369748,1.07,1.69,3.7326,7.525,4.051
WOS:000415650200016,10.1016/j.ultramic.2017.08.014,MEDLINE:28888108,Analytical modeling of electron energy loss spectroscopy of graphene: Ab initio study versus extended hydrodynamic model,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000415650200016,"Djordjevic, Tijana; Radovic, Ivan; Despoja, Vito; Lyon, Keenan; Borka, Dusko",ULTRAMICROSCOPY,MICROSCOPY,184,n/a,134-142,2018,4,1.507042,0.86,2.65,4.6667,6.2245,2.929
WOS:000436933000001,10.1109/TUFFC.2018.2844560,MEDLINE:29993364,Ultrasound Open Platforms for Next-Generation Imaging Technique Development,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000436933000001,"Boni, Enrico; Yu, Alfred C. H.; Freear, Steven; Jensen, Jorgen Arendt; Tortoli, Piero",IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,"ENGINEERING, ELECTRICAL & ELECTRONIC; ACOUSTICS",65,7,1078-1092,2018,4,4.5,1.97,0.89,2.0355,15.493,2.704
WOS:000422939000001,10.1109/TNSRE.2017.2731261,MEDLINE:28742045,A Multi-Class Tactile Brain-Computer Interface Based on Stimulus-Induced Oscillatory Dynamics,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000422939000001,"Yao, Lin; Chen, Mei Lin; Sheng, Xinjun; Mrachacz-Kersting, Natalie; Zhu, Xiangyang",IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,"REHABILITATION; ENGINEERING, BIOMEDICAL",26,1,10-Mar,2018,4,0.903614,0.74,4.43,5.3991,2.5752,3.972
