File,Title,USD
elsevier-dec-2018.csv,Atmospheric Research,3000
elsevier-dec-2018.csv,Atomic Data and Nuclear Data Tables,2200
elsevier-dec-2018.csv,Auris Nasus Larynx,3000
elsevier-dec-2018.csv,Australasian Emergency Care,1700
elsevier-dec-2018.csv,Australasian Marketing Journal (AMJ),1100
elsevier-dec-2018.csv,Australian Critical Care,1700
elsevier-dec-2018.csv,Autoimmunity Reviews,3800
elsevier-dec-2018.csv,Automatica,3300
elsevier-dec-2018.csv,Automation in Construction,2500
elsevier-dec-2018.csv,Autonomic Neuroscience: Basic and Clinical,2500
elsevier-dec-2018.csv,Basal Ganglia,1700
elsevier-dec-2018.csv,Basic and Applied Ecology,3000
elsevier-dec-2018.csv,BBA - Bioenergetics,4050
elsevier-dec-2018.csv,BBA - Biomembranes,3400
elsevier-dec-2018.csv,BBA - Gene Regulatory Mechanisms,4050
elsevier-dec-2018.csv,BBA - General Subjects,4050
elsevier-dec-2018.csv,BBA - Molecular and Cell Biology of Lipids,4050
elsevier-dec-2018.csv,BBA - Molecular Basis of Disease,4050
elsevier-dec-2018.csv,BBA - Molecular Cell Research,4050
elsevier-dec-2018.csv,BBA - Proteins and Proteomics,3400
elsevier-dec-2018.csv,BBA - Reviews on Cancer,3800
elsevier-dec-2018.csv,Behavior Therapy,3000
elsevier-dec-2018.csv,Behaviour Research and Therapy,3400
elsevier-dec-2018.csv,Behavioural Brain Research,2750
elsevier-dec-2018.csv,Behavioural Processes,2200
elsevier-dec-2018.csv,Beni-Suef University Journal of Basic and Applied Sciences,0
elsevier-dec-2018.csv,Best Practice & Research Clinical Anaesthesiology,2500
elsevier-dec-2018.csv,Best Practice & Research Clinical Endocrinology & Metabolism,2500
elsevier-dec-2018.csv,Best Practice & Research Clinical Gastroenterology,2500
elsevier-dec-2018.csv,Best Practice & Research Clinical Haematology,2000
elsevier-dec-2018.csv,Best Practice & Research Clinical Obstetrics & Gynaecology,2500
elsevier-dec-2018.csv,Best Practice & Research Clinical Rheumatology,2500
elsevier-dec-2018.csv,Big Data Research,2400
elsevier-dec-2018.csv,Bioactive Carbohydrates and Dietary Fibre,3000
elsevier-dec-2018.csv,Bioactive Materials,0
elsevier-dec-2018.csv,Biocatalysis and Agricultural Biotechnology,2200
elsevier-dec-2018.csv,Biochemical and Biophysical Research Communications,2300
elsevier-dec-2018.csv,Biochemical Engineering Journal,3300
elsevier-dec-2018.csv,Biochemical Pharmacology,4050
elsevier-dec-2018.csv,Biochemical Systematics and Ecology,2600
elsevier-dec-2018.csv,Biochemistry and Biophysics Reports,1600
elsevier-dec-2018.csv,Biochimie,2400
elsevier-dec-2018.csv,Biochimie Open,1344
elsevier-dec-2018.csv,Biocybernetics and Biomedical Engineering,1500
elsevier-dec-2018.csv,Bioelectrochemistry,2600
elsevier-dec-2018.csv,Biological Conservation,3400
elsevier-dec-2018.csv,Biological Control,3000
elsevier-dec-2018.csv,Biological Psychiatry,3300
elsevier-dec-2018.csv,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,3000
elsevier-dec-2018.csv,Biological Psychology,2900
elsevier-dec-2018.csv,Biologically Inspired Cognitive Architectures,2400
elsevier-dec-2018.csv,Biologicals,3000
elsevier-dec-2018.csv,Biology of Blood and Marrow Transplantation,3650
elsevier-dec-2018.csv,Biomass and Bioenergy,3500
elsevier-dec-2018.csv,Biomaterials,3700
elsevier-dec-2018.csv,Biomedical and Environmental Sciences,0
elsevier-dec-2018.csv,Biomedical Signal Processing and Control,1500
elsevier-dec-2018.csv,Biomedicine & Pharmacotherapy,3000
elsevier-dec-2018.csv,Biomolecular Detection and Quantification,1950
elsevier-dec-2018.csv,Bioorganic & Medicinal Chemistry,2350
elsevier-dec-2018.csv,Bioorganic & Medicinal Chemistry Letters,2350
elsevier-dec-2018.csv,Bioorganic Chemistry,2600
elsevier-dec-2018.csv,Biophysical Chemistry,3300
elsevier-dec-2018.csv,Biophysical Journal,1800
elsevier-dec-2018.csv,Bioprinting,1700
elsevier-dec-2018.csv,Bioresource Technology,3550
elsevier-dec-2018.csv,Biosafety and Health,2500
elsevier-dec-2018.csv,Biosensors and Bioelectronics,3500
elsevier-dec-2018.csv,BioSystems,1950
elsevier-dec-2018.csv,Biosystems Engineering,2750
elsevier-dec-2018.csv,Biotechnology Advances,3950
elsevier-dec-2018.csv,Biotechnology Reports,1600
elsevier-dec-2018.csv,Biotribology,1000
elsevier-dec-2018.csv,BJA Education,3200
elsevier-dec-2018.csv,"Blood Cells, Molecules and Diseases",3300
elsevier-dec-2018.csv,Blood Reviews,3000
elsevier-dec-2018.csv,Body Image,1800
elsevier-dec-2018.csv,Boletín de la Sociedad Española de Cerámica y Vidrio,0
elsevier-dec-2018.csv,Bone,2500
elsevier-dec-2018.csv,Bone Reports,1500
elsevier-dec-2018.csv,Borsa Istanbul Review,0
elsevier-dec-2018.csv,Brachytherapy,3300
elsevier-dec-2018.csv,Brain and Cognition,1950
elsevier-dec-2018.csv,Brain and Development,3000
elsevier-dec-2018.csv,Brain and Language,2500
elsevier-dec-2018.csv,Brain Behavior and Immunity,3000
elsevier-dec-2018.csv,Brain Research,2350
elsevier-dec-2018.csv,Brain Research Bulletin,2200
elsevier-dec-2018.csv,Brain Stimulation,2600
elsevier-dec-2018.csv,Brazilian Journal of Anesthesiology,0
elsevier-dec-2018.csv,Brazilian Journal of Anesthesiology (English edition),0
elsevier-dec-2018.csv,Brazilian Journal of Infectious Diseases,1500
elsevier-dec-2018.csv,Brazilian Journal of Otorhinolaryngology,0
elsevier-dec-2018.csv,British Journal of Anaesthesia,3200
elsevier-dec-2018.csv,British Journal of Oral & Maxillofacial Surgery,3300
elsevier-dec-2018.csv,BRQ Business Research Quarterly,0
elsevier-dec-2018.csv,Building and Environment,2700
elsevier-dec-2018.csv,Bulletin des sciences mathématiques,750
elsevier-dec-2018.csv,"Bulletin of Faculty of Pharmacy, Cairo University",0
elsevier-dec-2018.csv,Burns,3000
elsevier-dec-2018.csv,Business Horizons,1800
elsevier-dec-2018.csv,Cahiers de la puéricultrice,3000
elsevier-dec-2018.csv,Cahiers de Nutrition et de Diététique,3360
elsevier-dec-2018.csv,Calphad,2500
elsevier-dec-2018.csv,Canadian Association of Radiologists Journal,1700
elsevier-dec-2018.csv,Canadian Journal of Cardiology,3100
elsevier-dec-2018.csv,Canadian Journal of Diabetes,3300
elsevier-dec-2018.csv,Canadian Journal of Ophthalmology/Journal canadien d'ophtalmologie,3000
elsevier-dec-2018.csv,Cancer / Radiothérapie,3360
elsevier-dec-2018.csv,Cancer Cell,5200
elsevier-dec-2018.csv,Cancer Epidemiology,2600
elsevier-dec-2018.csv,Cancer Genetics,3000
elsevier-dec-2018.csv,Cancer Letters,3400
elsevier-dec-2018.csv,Cancer Treatment and Research Communications,650
elsevier-dec-2018.csv,Cancer Treatment Reviews,3200
elsevier-dec-2018.csv,Carbohydrate Polymers,3000
elsevier-dec-2018.csv,Carbohydrate Research,3300
elsevier-dec-2018.csv,Carbon,3700
elsevier-dec-2018.csv,Cardiac Electrophysiology Clinics,3000
elsevier-dec-2018.csv,Cardiology Clinics,3000
elsevier-dec-2018.csv,Cardiovascular Pathology,3000
elsevier-dec-2018.csv,Cardiovascular Revascularization Medicine,2500
elsevier-dec-2018.csv,Case Reports in Women's Health,500
elsevier-dec-2018.csv,Case Studies in Construction Materials,500
elsevier-dec-2018.csv,Case Studies in Thermal Engineering,550
elsevier-dec-2018.csv,Case Studies on Transport Policy,1800
elsevier-dec-2018.csv,Catalysis Communications,2200
elsevier-dec-2018.csv,Catalysis Today,3300
elsevier-dec-2018.csv,Catena,2500
elsevier-dec-2018.csv,Cell,5200
elsevier-dec-2018.csv,Cell Calcium,3300
elsevier-dec-2018.csv,Cell Chemical Biology,5200
elsevier-dec-2018.csv,Cell Host & Microbe,5200
elsevier-dec-2018.csv,Cell Metabolism,5200
elsevier-dec-2018.csv,Cell Reports,5000
elsevier-dec-2018.csv,Cell Stem Cell,5200
elsevier-dec-2018.csv,Cell Systems,5200
elsevier-dec-2018.csv,Cellular and Molecular Gastroenterology and Hepatology,2000
elsevier-dec-2018.csv,Cellular Immunology,2200
elsevier-dec-2018.csv,Cellular Signalling,2900
elsevier-dec-2018.csv,Cement and Concrete Composites,3300
elsevier-dec-2018.csv,Cement and Concrete Research,3300
elsevier-dec-2018.csv,Ceramics International,2950
elsevier-dec-2018.csv,"Chaos, Solitons and Fractals: the interdisciplinary journal of Nonlinear Science, and Nonequilibrium and Complex Phenomena",2200
elsevier-dec-2018.csv,Chemical Data Collections,500
elsevier-dec-2018.csv,Chemical Engineering and Processing - Process Intensification,2500
elsevier-dec-2018.csv,Chemical Engineering Journal,3850
elsevier-dec-2018.csv,Chemical Engineering Research and Design,3300
elsevier-dec-2018.csv,Chemical Engineering Science,3500
elsevier-dec-2018.csv,Chemical Geology,1800
elsevier-dec-2018.csv,Chemical Physics,3050
elsevier-dec-2018.csv,Chemical Physics Letters,3050
elsevier-dec-2018.csv,Chemical Physics Letters: X,3050
elsevier-dec-2018.csv,Chemico-Biological Interactions,2200
elsevier-dec-2018.csv,Chemistry and Physics of Lipids,3000
elsevier-dec-2018.csv,Chemometrics and Intelligent Laboratory Systems,2600
elsevier-dec-2018.csv,Chemosphere,3400
elsevier-dec-2018.csv,Chest,3300
elsevier-dec-2018.csv,Child Abuse & Neglect,1950
elsevier-dec-2018.csv,Child and Adolescent Psychiatric Clinics of North America,3000
elsevier-dec-2018.csv,Children and Youth Services Review,1400
elsevier-dec-2018.csv,China Economic Review,1800
elsevier-dec-2018.csv,China Journal of Accounting Research,0
elsevier-dec-2018.csv,Chinese Astronomy and Astrophysics,2200
elsevier-dec-2018.csv,Chinese Herbal Medicines,1000
elsevier-dec-2018.csv,Chinese Journal of Aeronautics,0
elsevier-dec-2018.csv,Chinese Journal of Analytical Chemistry,3000
elsevier-dec-2018.csv,Chinese Journal of Catalysis,3000
elsevier-dec-2018.csv,Chinese Journal of Chemical Engineering,3000
elsevier-dec-2018.csv,Chinese Journal of Natural Medicines,3000
elsevier-dec-2018.csv,Chinese Journal of Traumatology,0
elsevier-dec-2018.csv,Chinese Medical Sciences Journal,3000
elsevier-dec-2018.csv,Chronic Diseases and Translational Medicine,1500
elsevier-dec-2018.csv,CIRP Annals - Manufacturing Technology,3100
elsevier-dec-2018.csv,CIRP Journal of Manufacturing Science and Technology,2400
elsevier-dec-2018.csv,Cirugía Cardiovascular,0
elsevier-dec-2018.csv,Cirugia Espanola,3000
elsevier-dec-2018.csv,Cirugía Española (English Edition),3000
elsevier-dec-2018.csv,Cities,1200
elsevier-dec-2018.csv,City and Climate Interactions,1400
elsevier-dec-2018.csv,"City, Culture and Society",1100
elsevier-dec-2018.csv,Climate Risk Management,1500
elsevier-dec-2018.csv,Climate Services,1800
elsevier-dec-2018.csv,Clinica Chimica Acta,3400
elsevier-dec-2018.csv,Clinica e Investigacion en Arteriosclerosis,3360
elsevier-dec-2018.csv,Clinica e Investigacion en Ginecologia y Obstetricia,1680
elsevier-dec-2018.csv,Clinical Biochemistry,2400
elsevier-dec-2018.csv,Clinical Biomechanics,3300
elsevier-dec-2018.csv,Clinical Breast Cancer,1800
elsevier-dec-2018.csv,Clinical Colorectal Cancer,1800
elsevier-dec-2018.csv,Clinical Epidemiology and Global Health,3000
elsevier-dec-2018.csv,Clinical Gastroenterology and Hepatology,3000
elsevier-dec-2018.csv,Clinical Genitourinary Cancer,1700
elsevier-dec-2018.csv,Clinical Imaging,2500
elsevier-dec-2018.csv,Clinical Immunology,3900
elsevier-dec-2018.csv,Clinical Infection in Practice,560
elsevier-dec-2018.csv,Clinical Lung Cancer,1800
elsevier-dec-2018.csv,"Clinical Lymphoma, Myeloma and Leukemia",1800
elsevier-dec-2018.csv,Clinical Microbiology and Infection,3200
elsevier-dec-2018.csv,Clinical Microbiology Newsletter,2500
elsevier-dec-2018.csv,Clinical Neurology and Neurosurgery,1700
elsevier-dec-2018.csv,Clinical Neurophysiology,2500
elsevier-dec-2018.csv,Clinical Nutrition,2500
elsevier-dec-2018.csv,Clinical Nutrition ESPEN,2500
elsevier-dec-2018.csv,Clinical Nutrition Experimental,1200
elsevier-dec-2018.csv,Clinical Oncology,2875
elsevier-dec-2018.csv,Clinical Pediatric Emergency Medicine,2500
elsevier-dec-2018.csv,Clinical Plasma Medicine,1700
elsevier-dec-2018.csv,Clinical Psychology Review,1950
elsevier-dec-2018.csv,Clinical Radiology,2875
elsevier-dec-2018.csv,Clinical Simulation in Nursing,1700
elsevier-dec-2018.csv,Clinical Therapeutics,3100
elsevier-dec-2018.csv,Clinics and Research in Hepatology and Gastroenterology,3360
elsevier-dec-2018.csv,Clinics in Chest Medicine,3000
elsevier-dec-2018.csv,Clinics in Dermatology,2500
elsevier-dec-2018.csv,Clinics in Geriatric Medicine,3000
elsevier-dec-2018.csv,Clinics in Laboratory Medicine,3000
elsevier-dec-2018.csv,Clinics in Liver Disease,3000
elsevier-dec-2018.csv,Clinics in Perinatology,3000
elsevier-dec-2018.csv,Clinics in Plastic Surgery,3000
elsevier-dec-2018.csv,Clinics in Podiatric Medicine and Surgery,3000
elsevier-dec-2018.csv,Clinics in Sports Medicine,3000
elsevier-dec-2018.csv,Coastal Engineering,3000
elsevier-dec-2018.csv,Cognition,2300
elsevier-dec-2018.csv,Cognitive and Behavioral Practice,3000
elsevier-dec-2018.csv,Cognitive Development,1800
elsevier-dec-2018.csv,Cognitive Psychology,1800
elsevier-dec-2018.csv,Cognitive Systems Research,2400
elsevier-dec-2018.csv,Cold Regions Science and Technology,3000
elsevier-dec-2018.csv,Collegian,1700
elsevier-dec-2018.csv,Colloid and Interface Science Communications,1500
elsevier-dec-2018.csv,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2600
elsevier-dec-2018.csv,Colloids and Surfaces B: Biointerfaces,3500
elsevier-dec-2018.csv,Combinatorial Chemistry - an Online journal,0
elsevier-dec-2018.csv,Combustion and Flame,2300
elsevier-dec-2018.csv,Communications in Nonlinear Science and Numerical Simulation,2200
elsevier-dec-2018.csv,Communist and Post-Communist Studies,1800
elsevier-dec-2018.csv,Comparative Biochemistry and Physiology - Part D: Genomics and Proteomics,3000
elsevier-dec-2018.csv,"Comparative Biochemistry and Physiology, Part A",3000
elsevier-dec-2018.csv,"Comparative Biochemistry and Physiology, Part B",3000
elsevier-dec-2018.csv,"Comparative Biochemistry and Physiology, Part C",3000
elsevier-dec-2018.csv,"Comparative Immunology, Microbiology and Infectious Diseases",3300
elsevier-dec-2018.csv,Complementary Therapies in Clinical Practice,2500
elsevier-dec-2018.csv,Complementary Therapies in Medicine,2100
elsevier-dec-2018.csv,Composite Structures,2700
elsevier-dec-2018.csv,Composites Communications,1500
elsevier-dec-2018.csv,Composites Part A,3300
elsevier-dec-2018.csv,Composites Part B,2700
elsevier-dec-2018.csv,Composites Science and Technology,3300
elsevier-dec-2018.csv,Comprehensive Psychiatry,1900
elsevier-dec-2018.csv,Comptes rendus - Biologies,1600
elsevier-dec-2018.csv,Comptes rendus - Chimie,1400
elsevier-dec-2018.csv,Comptes rendus - Geoscience,1300
elsevier-dec-2018.csv,Comptes rendus - Mathématique,1100
elsevier-dec-2018.csv,Comptes rendus - Mécanique,1300
elsevier-dec-2018.csv,Comptes rendus - Palevol,1100
elsevier-dec-2018.csv,Comptes rendus - Physique,1300
elsevier-dec-2018.csv,Computational and Structural Biotechnology Journal,2464
elsevier-dec-2018.csv,Computational and Theoretical Chemistry,1900
elsevier-dec-2018.csv,Computational Biology and Chemistry,2600
elsevier-dec-2018.csv,Computational Condensed Matter,1000
elsevier-dec-2018.csv,Computational Geometry: Theory and Applications,2400
elsevier-dec-2018.csv,Computational Materials Science,3000
elsevier-dec-2018.csv,Computational Statistics and Data Analysis,1300
elsevier-dec-2018.csv,Computer Aided Geometric Design,2400
elsevier-dec-2018.csv,Computer Communications,2400
elsevier-dec-2018.csv,"Computer Languages, Systems & Structures",1500
elsevier-dec-2018.csv,Computer Law & Security Review: The International Journal of Technology Law and Practice,2400
elsevier-dec-2018.csv,Computer Methods and Programs in Biomedicine,3000
